box_score_id,game_id,player_id,team_id,pts,reb,ast,blk,stl,turnover,oreb,dreb,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,ft_pct,fta,ftm,min,pf
14488044,1038470,48,21,2,2,1,0,0,0,2,0,0,0,0,'0.3333333',3,1,0,0,0,07,0
14488045,1038470,204,21,2,3,1,0,0,0,2,1,0,0,0,'0.3333333',3,1,0,0,0,16,0
14488046,1038470,3547272,21,8,1,0,1,0,0,0,1,'0.25',8,2,'0.3333333',9,3,0,0,0,15,0
14488047,1038470,337,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488048,1038470,24572055,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488049,1038470,56677833,21,5,2,1,0,0,0,0,2,1,1,1,'0.6666667',3,2,0,0,0,18,1
14488050,1038470,27924547,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488051,1038470,17896078,21,7,3,0,1,4,0,0,3,0,2,0,'0.5',6,3,'0.5',2,1,21,0
14488052,1038470,480,21,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,09,1
14488053,1038470,38017716,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488054,1038470,436846673,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488055,1038470,56677853,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488056,1038470,38017706,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
